geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
ZNF516	807	5.017019	935	3.48313	415	4.011269	1806	4.112936
FBXO11	1500	20.92616	1883	15.74108	502	10.88838	2338	11.94827
TMEM110	456	5.163389	1103	7.483959	264	4.647671	989	4.102309
QSOX1	5290	85.55056	10317	99.97847	407	10.23347	24231	143.5491
PSMC6	1516	51.03465	1512	30.50026	663	34.70091	1697	20.92714
ABR	1928	18.44975	4268	24.47338	371	5.519743	10687	37.4629
TMED4	1096	26.595	2202	32.01788	603	22.74931	4891	43.47595
LIMS3-LOC440895	105	1.75033	30	0.2996662	24	0.6220185	129	0.787739
KANSL2	408	9.170044	431	5.804628	187	6.534529	592	4.874106
STK16	310	5.796479	1017	11.39487	58	1.686134	1460	10.0004
PPP2CB	2287	62.25606	2811	45.85241	1162	49.17938	4100	40.88475
CFAP97	1529	28.32309	1348	14.96266	82	2.361611	1648	11.18285
ZBTB48	94	2.207057	321	4.516235	65	2.372796	485	4.171472
CTBS	582	10.06475	1409	14.60081	132	3.549076	4008	25.39041
AUH	175	6.070302	325	6.75525	174	9.383889	807	10.25434
SPON2	7921	227.885	10012	172.6007	96	4.294064	46843	493.6766
TANGO2	373	6.456678	991	10.27921	128	3.444861	1539	9.758902
REC8	18	0.4141064	28	0.3859965	59	2.110342	93	0.7837623
ZMAT5	195	11.99223	368	13.56122	151	14.43789	796	17.93248
RFX5	604	8.969974	730	6.496253	227	5.24133	1888	10.27113
NOL9	483	3.859019	366	1.752253	104	1.291887	578	1.691685
GMEB1	238	4.796382	194	2.342742	42	1.315975	361	2.665054
RRAS2	2758	67.38161	2386	34.9304	525	19.94196	4643	41.55352
EMC3	827	16.78628	2191	26.64877	1005	31.71585	3160	23.49622
B4GALT4	833	19.05764	1190	16.31387	58	2.063068	1176	9.855835
CTBP1	2152	46.47798	4085	52.86679	838	28.13911	6601	52.22479
MIS18BP1	1084	12.16902	589	3.96212	41	0.7156023	560	2.302907
UBA2	2628	52.88224	2616	31.54337	1049	32.8187	2757	20.32279
PLGRKT	272	14.63037	350	11.28082	189	15.80556	567	11.17202
FAM129A	2053	15.79793	1338	6.169547	4469	53.46666	10253	28.90175
PON2	1097	35.56746	1018	19.77789	133	6.70439	2132	25.32185
NELFCD	1214	28.24421	1149	16.01831	223	8.06635	1423	12.12768
UBE2A	2117	63.49434	2320	41.69539	449	20.93736	3669	40.31103
MAGOH	427	30.2892	485	20.6152	100	11.02862	1054	27.38814
WDCP	231	3.181249	317	2.615959	52	1.113398	456	2.300449
ADAM19	602	4.944604	355	1.747227	184	2.34971	466	1.402113
SNX3	3903	118.9235	8622	157.4211	1617	76.60207	14260	159.1661
PLEKHA8	512	11.97423	418	5.857871	15	0.5454191	402	3.444021
NPAS2	556	7.446675	2335	18.7396	73	1.520099	1340	6.574375
LRRC8B	81	0.5573221	15	0.06184413	97	1.037659	80	0.2016384
GPATCH2L	1194	12.04711	562	3.397822	379	5.945373	1062	3.925229
NIPSNAP3A	540	16.50055	796	14.57483	26	1.235206	729	8.160074
C22orf46	483	5.206378	588	3.797973	56	0.9385082	1432	5.654493
ZNF629	748	6.557598	817	4.291915	92	1.253985	886	2.845371
GCH1	36	1.003412	100	1.670177	118	5.113521	206	2.103323
URB1	703	3.488122	745	2.215024	140	1.080005	1378	2.504653
MBD6	485	6.267226	1200	9.291819	272	5.46467	2218	10.49922
FIBP	1410	52.91375	1448	32.56146	185	10.79401	3858	53.03636
PDE5A	96	0.7548637	225	1.060146	141	1.723764	211	0.6077735
CCDC113	119	1.211847	84	0.5125852	48	0.7599823	350	1.305662
TCERG1	1605	20.80014	1081	8.394654	509	10.25582	1578	7.491353
CARS2	1336	37.53032	1979	33.31252	462	20.17805	3018	31.05682
SYNJ1	492	3.716632	402	1.819686	138	1.620784	535	1.480472
RBCK1	1058	14.98208	2529	21.45957	287	6.318729	5648	29.29835
PTPN9	1559	21.19243	1790	14.58054	32	0.6763104	2353	11.71706
TOMM40L	265	4.88186	558	6.1597	179	5.126889	482	3.252734
ZBED6	598	9.033468	87	0.7875144	93	2.184227	396	2.191344
NEK10	17	0.3404239	17	0.2039886	183	5.697491	465	3.411034
HOXC6	915	23.61333	1480	22.88673	65	2.60802	1190	11.24981
SEPT7P2	85	2.037674	125	1.795608	33	1.22996	162	1.422633
NETO2	495	7.189939	93	0.8094478	19	0.4290768	106	0.5640114
SOS1	1352	8.716447	2026	7.82687	355	3.558382	2831	6.685974
NSD3	1271	17.06124	1277	10.27169	242	5.050585	1898	9.33304
LINC00174	18	0.2181921	62	0.4503438	12	0.2261566	204	0.9058552
TUBGCP2	1606	20.01967	2576	19.24168	448	8.682619	4215	19.24735
EIF1AD	456	8.360277	417	4.581184	71	2.023837	625	4.197569
ATF6B	1176	24.19067	2858	35.22807	146	4.669334	6153	46.36493
FASTKD1	401	5.215702	278	2.166701	140	2.831117	454	2.163148
TUBA4A	190	4.908038	191	2.956471	3337	134.0207	1363	12.8977
PPARGC1A	13	0.1067935	171	0.8417508	314	4.010446	332	0.9990832
GPATCH8	1234	9.22563	1227	5.496818	655	7.613487	2475	6.778258
MFN1	945	14.42565	514	4.701674	282	6.692896	1148	6.419592
ZNF841	142	2.103592	110	0.9764538	46	1.059479	239	1.296979
TOMM40	1004	31.48613	794	14.9208	282	13.74979	1352	15.53189
DEDD	510	11.75318	1042	14.38928	339	12.14637	1090	9.201822
RPS6KB2	487	14.75494	1119	20.31536	243	11.44659	1050	11.65359
TGFBR2	4917	56.97555	14129	98.10376	423	7.620617	31673	134.4434
ECI1	329	17.64321	930	29.88481	582	48.52506	2065	40.56615
SERBP1	9020	71.99189	7306	34.94159	4021	49.89679	9871	28.86026
RIDA	247	13.1017	784	24.91911	123	10.14372	685	13.31016
PTGER2	269	5.82147	151	1.958138	25	0.8411663	1139	9.029551
C22orf29	662	5.350554	419	2.029274	43	0.5403444	381	1.128049
TMEM177	132	5.259089	235	5.610355	20	1.238877	177	2.583283
USF3	336	8.451499	379	5.712413	372	14.54785	357	3.289461
MT1E	696	73.76331	1473	93.54484	4202	692.3866	1580	61.34092
SLAIN2	1826	16.29055	1483	7.92797	995	13.80128	2161	7.062391
YIF1B	719	14.08241	1097	12.87481	143	4.354574	3058	21.94056
IFT172	339	3.325311	423	2.486331	136	2.074116	1064	3.823282
EIF1	6287	254.2621	13469	326.407	8668	545.0276	25264	374.2849
ZC3H4	733	6.427146	847	4.450241	185	2.522013	1167	3.74841
DIXDC1	619	17.06683	1043	17.23186	311	13.33165	1873	18.91742
CPNE3	2511	27.68438	2656	17.54697	256	4.388231	3809	15.38371
NMT1	2841	31.11163	4405	28.90569	404	6.87851	5782	23.19486
FAM26E	464	2.542956	993	3.261039	11	0.09372921	770	1.545872
UNC45A	1768	25.96881	2249	19.79453	95	2.169476	4229	22.75462
MED24	1091	16.06889	1341	11.8352	881	20.17429	2561	13.8176
NHLRC3	220	3.518607	608	5.8269	72	1.790367	963	5.642044
ATRN	2094	30.14617	2509	21.64422	231	5.170456	4104	21.64337
OSCAR	25	0.6643555	63	1.003199	56	2.313716	85	0.8274495
XPO5	1092	10.91731	1083	6.487947	101	1.569914	1118	4.094461
LOC109864279	5033	20.2069	20445	49.18649	809	5.049899	1560	2.294348
MRPL45	611	21.07136	1150	23.76485	268	14.36969	1423	17.97704
SMAD5	2118	16.19585	1878	8.605167	301	3.578539	1967	5.509907
ATXN3	360	3.177883	460	2.433208	43	0.5901539	707	2.286214
PTGER4	35	0.5494547	445	4.186101	260	6.345979	475	2.731615
MMGT1	1018	10.61483	1381	8.628688	340	5.511953	1439	5.496522
HTATSF1	1597	28.34888	1407	14.96618	1290	35.60263	2508	16.30874
VWA5A	172	4.964373	809	13.9917	17	0.7628626	1670	17.6569
AMPH	383	5.995054	166	1.556999	29	0.7057547	779	4.466773
SF3B4	1567	42.16415	2238	36.08447	112	4.685477	2878	28.3679
DHRS12	40	1.786071	361	9.658992	58	4.026504	288	4.710784
ZSCAN21	116	3.127555	180	2.908073	48	2.0121	210	2.074093
NOLC1	2371	32.29593	1351	11.027	1350	28.58982	1944	9.700064
POMC	16	0.5975128	31	0.693705	41	2.380524	31	0.4240831
UAP1	4959	106.1618	1952	25.04031	886	29.48962	5475	42.93586
LRCH2	314	3.454823	340	2.241615	14	0.239489	388	1.563831
KANK2	5029	51.78361	6768	41.75966	407	6.515782	17931	67.63589
NUP188	2303	21.68612	1681	9.485092	229	3.352624	1725	5.950303
SRRD	171	7.092172	299	7.43088	102	6.577256	274	4.162898
MICU1	1365	39.93483	2569	45.03698	499	22.69767	4133	44.29418
SLC2A8	142	3.764213	234	3.716957	88	3.626853	303	2.942324
AKR1C2	672	10.28165	9171	84.08069	319	7.588323	40908	229.2788
MARS	3231	59.44018	4456	49.12179	340	9.724863	4443	29.94205
CNPY3	684	20.67684	1804	32.67763	113	5.310898	3614	40.02011
GDI1	2240	48.41756	2941	38.09218	439	14.75302	6551	51.87099
IFITM2	1103	81.02785	12409	546.2375	1661	189.7099	7690	206.9413
FHIT	14	0.1319696	66	0.3727997	18	0.263803	58	0.2002792
BTAF1	1285	9.791192	652	2.976912	321	3.80276	1078	3.008938
GPX3	105	3.150986	983	17.67651	1168	54.4956	3182	34.97996
ADGRA3	977	11.47216	934	6.571786	417	7.612866	1217	5.234838
CUEDC2	762	34.16689	2223	59.72771	335	23.35376	2674	43.92117
RTEL1	539	5.833467	342	2.217941	91	1.531232	656	2.600782
TM9SF4	1677	22.60737	2903	23.45038	293	6.141097	4611	22.77058
FUT11	392	9.656268	392	5.786224	13	0.4978839	1535	13.8514
KIAA1549	423	1.825537	455	1.176651	31	0.2080048	657	1.03867
REL	127	0.8701419	73	0.2997058	147	1.565904	308	0.7730349
PRPF3	782	17.02645	849	11.07671	181	6.127133	1124	8.964904
RPL18A	6526	521.5624	26852	1285.943	3915	486.4659	20507	600.376
LENG9	63	1.762382	285	4.777386	14	0.6089043	353	3.617398
SIMC1	296	4.433946	296	2.656907	68	1.583686	579	3.177161
WIPI2	1853	22.40596	2662	19.28777	314	5.903087	4498	19.92368
RASSF2	68	0.6720643	228	1.350276	386	5.93131	1271	4.601606
RARS	2660	66.71994	1792	26.93382	222	8.657418	2391	21.96927
MMP24	101	1.250013	97	0.7193672	14	0.2693906	265	1.201437
C16orf87	191	1.502084	268	1.262937	100	1.222707	311	0.8959492
DVL3	1783	18.88908	4460	28.31264	579	9.536732	5243	20.34705
SPOCK1	3241	36.00671	11405	75.92513	41	0.7081898	27746	112.9189
MECP2	1066	28.77008	1485	24.01575	486	20.39302	3027	29.92666
PTGS2	1469	17.53344	258	1.845232	625	11.5981	10542	46.09251
CTSO	502	9.178535	2109	23.10639	71	2.018317	2293	15.35804
SNRPD2	1365	108.4453	3092	147.1985	330	40.7618	4547	132.332
MCRS1	870	27.65578	1320	25.14354	214	10.5765	1724	20.07548
RIMKLB	549	5.398075	388	2.286042	287	4.387427	822	2.960741
LARP1	5613	45.64171	4384	21.36109	1065	13.46412	7414	22.08419
L3MBTL3	256	3.153067	608	4.487276	30	0.5744814	307	1.38514
SFXN3	1044	18.11856	2329	24.22025	30	0.8094796	5125	32.5821
GOLGA6L9	57	0.69884	73	0.5363048	55	1.0484	164	0.7365611
SLC19A1	292	5.974444	301	3.690346	46	1.463302	273	2.046159
MOB1A	3388	36.99603	4806	31.44716	357	6.06096	4474	17.89657
PLXNA1	3968	23.47133	7782	27.5831	428	3.936146	8429	18.26434
UQCC3	203	5.582685	321	5.289785	102	4.361227	657	6.618727
SMCO4	63	3.465115	352	11.60127	28	2.394399	214	4.311743
ANKS3	274	5.970636	920	12.01279	45	1.524558	739	5.898975
TRAPPC5	596	47.07151	1909	90.34492	275	33.76805	1926	55.72245
SIPA1L2	84	0.682626	579	2.819474	289	3.651429	579	1.72363
ISLR	5380	136.6708	23578	358.9106	71	2.804228	39664	369.1068
ANKRA2	207	5.050384	417	6.096435	22	0.8345226	483	4.316813
PRKCD	271	5.337075	355	4.189366	192	5.878909	859	6.197111
NUDT14	62	3.190845	71	2.189567	36	2.880567	187	3.525475
DCLK1	845	6.027484	1013	4.329868	50	0.5545118	7103	18.56022
CHID1	1247	20.11811	4541	43.89935	146	3.66214	6260	36.99619
ZFYVE21	807	29.78445	1857	41.06898	80	4.59058	3298	44.5891
ANAPC13	1623	47.25095	1908	33.28559	421	19.05617	2457	26.2035
CTSD	4457	112.5834	29356	444.3391	2142	84.12258	72813	673.756
SURF4	9539	167.665	14840	156.3001	558	15.24878	19144	123.2634
C19orf60	421	27.73572	1286	50.76731	366	37.48865	3232	77.99929
UBA5	819	11.44653	1138	9.530552	268	5.823527	1989	10.18326
HYAL2	985	21.89075	1414	18.83041	101	3.489853	4262	34.69763
MOB4	1217	17.58184	1333	11.53957	487	10.93866	1306	6.911605
SRP19	617	23.5165	826	18.86486	139	8.2369	917	12.80321
USP25	1227	12.81903	1140	7.136761	2008	32.61637	2273	8.699051
NPIPB4	51	0.675467	21	0.166663	165	3.397655	145	0.7034997
EMX2OS	2123	15.63439	4059	17.91166	157	1.797596	5970	16.10525
KMT2C	1594	5.069451	1297	2.471715	1341	6.630753	2007	2.338202
ORMDL2	342	13.74839	319	7.684267	32	2.000034	880	12.95897
C15orf52	356	3.583843	780	4.705215	571	8.937099	412	1.519351
IVD	749	8.610172	1240	8.541569	592	10.58067	1524	6.417665
ARHGAP29	1850	11.05276	3907	13.98711	301	2.795933	4907	10.73932
JDP2	1367	18.58717	4796	39.07598	223	4.714233	6177	30.76695
LIX1L	1099	14.74502	1625	13.06432	231	4.818601	2506	12.31659
SLC37A3	1055	17.13393	1261	12.27172	123	3.105783	2087	12.41621
TMTC2	233	2.575766	554	3.669831	18	0.3093744	769	3.114145
RCHY1	224	2.734441	477	3.489191	221	4.194442	321	1.435448
PCYT1A	1187	28.99999	421	6.163326	316	12.00316	1570	14.05105
DLEU1	169	6.258926	297	6.591063	21	1.209188	219	2.971114
KDELC2	3887	48.35242	2400	17.88961	84	1.624592	5129	23.37214
IMPDH1	1311	27.23933	2099	26.13317	150	4.845587	2586	19.68268
ACACB	73	0.4232625	344	1.195174	1673	15.08149	450	0.9557877
EIF3K	1379	82.99812	3252	117.2844	1740	162.8226	3504	77.25562
RUVBL2	1701	45.88488	1740	28.12551	299	12.54001	2992	29.56575
RCBTB2	131	2.160907	346	3.420005	103	2.641578	328	1.981986
KLF12	534	2.625052	600	1.767396	223	1.704367	866	1.559469
TIMM8B	400	18.81641	661	18.6322	396	28.96233	1399	24.10774
FYCO1	1748	11.00488	2013	7.594055	4888	47.84501	5960	13.74524
FAM53C	1026	12.45102	1817	13.21291	1091	20.58467	3325	14.78126
EFTUD2	1961	24.43357	1680	12.54309	490	9.492202	1943	8.86838
SLC35E4	275	5.696162	290	3.599428	70	2.254287	1660	12.59563
DPH6	106	2.388419	50	0.6750884	51	1.786637	101	0.8336584
TBC1D1	1180	18.92332	523	5.025774	854	21.2929	1181	6.937889
FBXL6	116	3.457869	144	2.572165	17	0.7878814	420	4.586294
ELL2	4727	41.92752	3062	16.27439	1931	26.62915	4301	13.97478
TFPI2	2340	52.04755	177	2.359085	160	5.533067	1120	9.125666
KIAA1586	493	9.135453	256	2.842556	24	0.6914421	375	2.54552
WASHC2C	1276	15.13219	1948	13.84286	234	4.31448	3995	17.35521
TIPIN	255	10.68346	88	2.209227	15	0.9770672	124	1.903073
RPS27L	2276	112.5964	3247	96.2544	255	19.61345	6765	122.5977
IER3IP1	1274	45.42587	1890	40.38142	469	25.99969	2426	31.6874
PPWD1	588	15.32938	736	11.4977	128	5.188225	848	8.098513
ERLIN1	3176	53.35797	2101	21.15099	157	4.100907	4469	27.5037
NID2	304	3.230785	5522	35.1655	40	0.6609306	5319	20.70744
RPL39	4441	568.3926	12116	929.2078	2500	497.4725	7319	343.148
CORO7-PAM16	123	1.803197	126	1.106864	138	3.145419	196	1.052582
GALNT1	1627	22.73339	3176	26.59152	596	12.94746	3033	15.52427
OIP5	168	8.094607	23	0.6640492	32	2.397165	128	2.25922
C9orf3	184	3.376909	665	7.313226	446	12.72617	603	4.053973
ATP5D	657	35.37429	1922	62.00999	2311	193.4567	3452	68.08559
INPP5F	641	6.895639	707	4.557449	80	1.338036	861	3.392983
TAP2	909	8.504316	927	5.196861	357	5.192842	2293	7.858535
CNEP1R1	445	11.00227	553	8.192815	94	3.613362	599	5.42514
ZNF547	43	0.8057133	93	1.044193	18	0.5243798	45	0.3088777
NCK2	695	15.48426	1224	16.34078	448	15.51833	1487	12.13608
HINT3	442	7.014808	612	5.820105	1366	33.70588	926	5.383523
CD58	130	6.046384	303	8.444635	62	4.483379	546	9.302658
PDGFC	2337	40.83603	1857	19.44386	50	1.358364	2646	16.93701
AUNIP	119	2.951705	60	0.8917911	36	1.388321	53	0.481575
UBP1	2110	28.01498	1664	13.23875	155	3.199639	3000	14.5912
EXD3	49	1.559473	245	4.672333	79	3.909042	468	5.456192
APOLD1	109	1.233971	24	0.1628079	1986	34.95578	296	1.22753
PRKCSH	4156	90.12247	9123	118.5444	472	15.91333	16955	134.6844
NOM1	784	6.918446	443	2.342513	148	2.030559	649	2.09797
ZNF317	541	7.291301	665	5.370507	134	2.807851	702	3.465827
TSPAN18	597	7.561451	213	1.616577	82	1.614753	175	0.8119531
IPMK	411	3.593772	1234	6.465614	290	3.942468	457	1.463818
IWS1	1519	27.15302	1155	12.37167	403	11.20023	1774	11.61652
ERVK13-1	101	0.6497486	80	0.3083897	91	0.910179	377	0.8884385
KCNAB2	132	1.659338	409	3.080846	72	1.407197	705	3.246475
BRAF	165	3.003536	97	1.058051	67	1.896205	410	2.733977
TMEM35B	279	16.175	1429	49.64301	13	1.171776	1244	26.41936
ATP13A3	7607	55.66852	2463	10.80057	782	8.897427	1586	4.251688
CRTC2	436	8.730872	1051	12.6113	215	6.693773	2008	14.7298
THG1L	261	4.803222	315	3.47367	46	1.316168	381	2.568497
AGAP1	677	3.395878	654	1.965744	235	1.832705	1543	2.83525
FLNA	56898	359.5636	29086	110.1409	1199	11.78038	70903	164.1366
BCL2L13	1065	11.61296	1776	11.60438	959	16.25823	2408	9.618596
RBM34	739	19.08969	980	15.16933	136	5.462038	1107	10.47524
FAM122B	557	11.70001	451	5.676666	46	1.502277	786	6.048051
RP9P	334	13.80982	821	20.34093	53	3.407054	799	12.10182
RIOX2	748	8.228272	840	5.536971	273	4.669078	866	3.489691
CDC42SE1	1089	19.16625	1221	12.87688	485	13.27127	3394	21.8818
STK36	394	4.336812	670	4.419113	51	0.8727825	1332	5.370821
RUFY1	923	20.05572	2273	29.59524	247	8.344397	3155	25.11296
ENOSF1	962	12.31828	253	1.94125	44	0.8759698	985	4.620333
ZNF354A	205	4.302735	469	5.898608	52	1.696897	294	2.260477
UQCRHL	166	16.54655	177	10.57203	157	24.33103	685	25.01221
ARL8B	2958	53.14171	3294	35.46066	981	27.40109	3918	25.7848
MCAT	191	5.462781	488	8.363462	86	3.824198	630	6.600594
KCNQ1OT1	430	0.2515464	192	0.06730337	265	0.2410222	1452	0.3111561
ATRX	2230	10.76785	1380	3.992905	795	5.968327	2685	4.749308
PSMD5-AS1	65	0.9177831	283	2.394413	53	1.163494	317	1.639638
SYDE1	1736	28.18531	3690	35.89925	13	0.3281541	3370	20.04311
MYD88	845	15.77258	1610	18.00768	312	9.05445	2519	17.22409
EFCAB11	143	2.681339	116	1.303345	12	0.349831	179	1.229506
CNOT10	509	9.983917	587	6.899334	101	3.080108	757	5.439276
SCYL2	1557	14.47337	1267	7.057383	389	5.622017	1611	5.485784
ADI1	1831	58.58629	2128	40.80047	722	35.91752	3331	39.04311
GRAMD3	410	7.791275	3390	38.60204	15	0.4431772	3484	24.25297
SLC35B2	1836	52.6236	4024	69.11173	144	6.416997	6002	63.01819
PRMT5	1458	30.89207	1366	17.34308	291	9.586144	1838	14.26583
CD3EAP	295	4.814333	291	2.845726	78	1.979111	400	2.391311
CPT1B	45	0.9137467	93	1.131572	1174	37.06319	323	2.40258
SBDS	2872	89.23296	4219	78.54822	3353	161.9705	6411	72.96737
FBLN5	9237	188.1316	19077	232.8235	217	6.871507	11986	89.42669
TELO2	648	10.44175	747	7.212816	196	4.910389	1262	7.449374
JUP	31	0.4738968	584	5.349594	846	20.10731	831	4.653558
ANKRD36C	111	0.7374346	37	0.1472951	25	0.2582272	159	0.3869543
FAM173B	295	5.725624	366	4.256649	70	2.112323	361	2.56667
UTP4	1276	30.35837	1213	17.29317	306	11.31907	1269	11.05991
TRAPPC6A	20	1.322485	237	9.390637	37	3.803855	279	6.758138
NFATC1	291	3.594884	818	6.055236	711	13.65598	1196	5.412341
PRRT3	101	1.432127	297	2.523495	11	0.2425014	1042	5.4124
ZNF652	339	1.602139	1222	3.46065	149	1.094834	688	1.191108
AFTPH	638	8.477177	719	5.724602	226	4.668748	1032	5.023105
SRPK2	1162	16.55095	919	7.843648	159	3.521075	1882	9.819703
ZNF658	78	1.001649	148	1.138856	34	0.6788308	133	0.6256549
METTL13	1027	18.73927	1292	14.12637	136	3.85818	1503	10.04623
NAGA	822	11.83071	1107	9.547119	107	2.39433	2606	13.73964
SEMA4D	20	0.2317493	20	0.1388687	1126	20.28561	46	0.1952577
SDR39U1	206	9.943398	620	17.93268	306	22.96416	983	17.38134
ZBTB44	819	6.405181	1720	8.060498	1178	14.32367	1254	3.592586
MPHOSPH9	425	5.318875	105	0.7874193	60	1.167464	350	1.604578
RGMA	56	0.9820469	962	10.10893	744	20.28517	5966	38.32565
TRIP12	5512	29.93324	4117	13.39712	1628	13.7455	5366	10.67474
GIGYF1	859	7.278464	1164	5.909973	380	5.006009	3041	9.438979
ZNF146	2308	32.72623	2123	18.03832	524	11.55189	2465	12.80381
CSRNP2	805	9.214419	943	6.467995	236	4.199964	1791	7.509823
ABCB8	612	7.006743	666	4.56904	85	1.513022	1791	7.511426
RELA	1449	30.24726	3292	41.17781	394	12.78719	6177	47.23427
LMNA	32019	829.5052	30485	473.2422	5112	205.9035	144742	1373.624
LOC103611081	105	1.408055	213	1.711574	35	0.7297259	221	1.085637
ADO	772	11.11704	1208	10.42377	163	3.649397	1244	6.562275
DDT	680	54.34606	1231	58.95262	250	31.06423	3510	102.761
CAMK1D	59	0.3909526	298	1.183244	83	0.8550897	2082	5.053763
FAAP20	544	13.05862	1661	23.89208	88	3.284299	3592	31.58616
MRPS17	206	18.88396	207	11.37057	97	13.8248	270	9.06675
FIZ1	165	3.326473	489	5.907379	45	1.410503	521	3.847688
HSPA1B	822	17.49254	1532	19.53556	23116	764.813	5835	45.48666
LOC728730	30	0.6391749	59	0.7532452	42	1.391263	105	0.8195016
GDAP2	396	6.981	262	2.76764	35	0.9592945	461	2.977045
TYRO3	926	12.50526	480	3.884266	11	0.2309595	1047	5.179532
BECN1	1318	32.96646	1325	19.85906	601	23.37184	2508	22.97981
BIRC2	2120	27.91278	1727	13.62528	479	9.805375	2585	12.4678
UBE2V2	1508	53.06377	1241	26.16703	341	18.65574	1304	16.80879
MRPS7	650	24.63421	830	18.84904	604	35.58964	1005	13.95254
G3BP2	3481	42.32989	3843	28.00267	1582	29.90963	5940	26.46011
OTUD7B	1030	8.610378	754	3.776959	530	6.888463	1180	3.613508
RPS17	7187	553.7581	14041	648.2707	1997	239.228	19988	564.162
PNRC2	1987	44.14101	2441	32.49362	436	15.05887	5795	47.15849
MLYCD	122	2.980623	303	4.435838	718	27.27301	358	3.203998
MRPL10	474	13.39257	1403	23.75358	306	13.44214	1935	20.02758
FAM134A	1784	22.22304	3694	27.57346	209	4.047774	6353	28.99008
CPEB2	465	3.668744	251	1.186654	258	3.164795	2743	7.927792
ENY2	901	16.90022	1141	12.82446	417	12.16088	1570	10.78771
ZC3H13	2342	15.59592	1847	7.370158	401	4.151737	2877	7.018202
PFDN2	730	60.97749	1007	50.40366	298	38.70119	1459	44.64409
ITGA5	9671	122.0293	7232	54.68108	422	8.278786	19520	90.2266
KLC1	3140	67.0068	3062	39.15437	920	30.52379	8510	66.52438
BTN3A3	171	3.05469	608	6.508194	41	1.138718	2062	13.49341
HAS2	8096	132.5687	208	2.04089	155	3.946059	971	5.824406
PIH1D1	413	17.77517	1264	32.59843	253	16.92956	1453	22.90822
TMCO3	2450	42.57473	4381	45.61891	283	7.645988	7269	46.27245
HYPK	445	18.68748	578	14.54469	425	27.74861	1982	30.48993
ME3	82	1.901165	409	5.682184	152	5.479124	1031	8.756423
TVP23B	655	11.75554	1268	13.6366	77	2.148589	1148	7.547533
SIL1	779	21.98698	1636	27.66924	251	11.01446	4586	47.41592
CYB5B	1480	18.51788	1768	13.25555	349	6.789165	2453	11.24318
MRPL24	801	48.48199	972	35.25333	396	37.2653	2820	62.52578
PNP	765	16.94526	293	3.889022	731	25.17478	1351	10.96237
PACRGL	282	2.473867	215	1.13019	43	0.5864854	514	1.651781
DCTN5	1885	13.60518	1135	4.908792	187	2.098437	2092	5.531165
RFX3	55	0.3162974	138	0.4755518	102	0.9119992	137	0.2886127
RGS12	426	3.661059	358	1.843597	129	1.723647	1185	3.73059
B9D1	174	8.920707	772	23.71664	36	2.869551	1429	26.83764
EMC8	627	17.99999	842	14.48448	104	4.641941	1286	13.52408
ANKFY1	2214	16.02506	2405	10.43093	312	3.511059	4060	10.7649
OLA1	1769	22.12355	1304	9.772156	617	11.99702	2295	10.51409
PKP4	861	9.878616	932	6.407591	153	2.729266	1814	7.624165
GPS1	1191	30.55956	1954	30.04318	834	33.27077	3292	30.94263
ARRDC1-AS1	124	5.635356	282	7.679531	72	5.087373	500	8.323994
PKD2	3051	32.21408	5739	36.30994	82	1.346105	4376	16.92555
TRO	398	12.84976	694	13.42633	120	6.023581	1049	12.40651
TMEM62	264	6.700175	225	3.421768	64	2.525362	333	3.095911
C22orf39	142	3.851797	446	7.249295	642	27.07519	751	7.462374
KLF4	809	15.02739	1939	21.58234	1706	49.26918	19556	133.069
MEGF6	679	4.894822	790	3.412559	112	1.255297	12789	33.7727
CWF19L2	295	4.824611	299	2.930201	100	2.542738	393	2.354479
ZNF689	205	3.444076	447	4.499997	50	1.306021	224	1.37857
