geneID	A_RC	A_RPKM	B_RC	B_RPKM	C_RC	C_RPKM	D_RC	D_RPKM
PSMD5-AS1	65	0.9177831	283	2.394413	53	1.163494	317	1.639638
LOC100233156	82	5.740726	60	2.51704	1	0.1088465	64	1.641326
SYDE1	1736	28.18531	3690	35.89925	13	0.3281541	3370	20.04311
MYD88	845	15.77258	1610	18.00768	312	9.05445	2519	17.22409
EFCAB11	143	2.681339	116	1.303345	12	0.349831	179	1.229506
CNOT10	509	9.983917	587	6.899334	101	3.080108	757	5.439276
SCYL2	1557	14.47337	1267	7.057383	389	5.622017	1611	5.485784
C2orf72	1	0.01498373	0	0	0	0	3	0.01646657
SNORA10	0	0	0	0	0	0	0	0
MIR433	0	0	0	0	0	0	0	0
KRT86	0	0	2	0.02860188	1	0.03710565	4	0.0349704
LOC105373764	0	0	0	0	0	0	0	0
APOBEC2	1	0.03281932	2	0.03933195	6762	345.0374	2	0.02404483
MIR1184-3	0	0	0	0	0	0	0	0
ATCAY	2	0.02129737	0	0	1	0.01655607	0	0
ADI1	1831	58.58629	2128	40.80047	722	35.91752	3331	39.04311
TMPPE	34	0.4591565	21	0.1699366	9	0.1889669	32	0.1583047
LINC01430	0	0	0	0	0	0	0	0
GRAMD3	410	7.791275	3390	38.60204	15	0.4431772	3484	24.25297
C16orf71	7	0.1387241	32	0.3800054	0	0	47	0.3412037
OR1J1	0	0	0	0	0	0	0	0
ZNF788	182	2.5013	127	1.045885	0	0	153	0.7702787
SLC35B2	1836	52.6236	4024	69.11173	144	6.416997	6002	63.01819
CLIP1-AS1	1	0.05985131	0	0	0	0	0	0
PRMT5	1458	30.89207	1366	17.34308	291	9.586144	1838	14.26583
KLHL6	0	0	0	0	44	0.5801014	0	0
CD3EAP	295	4.814333	291	2.845726	78	1.979111	400	2.391311
RNASEH2B-AS1	1	0.08594035	0	0	0	0	12	0.3777812
MIR3127	0	0	0	0	0	0	0	0
CPT1B	45	0.9137467	93	1.131572	1174	37.06319	323	2.40258
MIR610	0	0	0	0	0	0	0	0
SBDS	2872	89.23296	4219	78.54822	3353	161.9705	6411	72.96737
APOC4-APOC2	0	0	0	0	0	0	0	0
LINC00243	0	0	0	0	4	0.1625271	0	0
FBLN5	9237	188.1316	19077	232.8235	217	6.871507	11986	89.42669
TELO2	648	10.44175	747	7.212816	196	4.910389	1262	7.449374
JUP	31	0.4738968	584	5.349594	846	20.10731	831	4.653558
MAD2L1	1035	38.65161	64	1.432165	10	0.5806156	522	7.141012
ANKRD36C	111	0.7374346	37	0.1472951	25	0.2582272	159	0.3869543
CD177	19	0.4585548	0	0	475	17.82349	274	2.422424
ATP1A1-AS1	32	1.934675	42	1.521575	6	0.5639892	87	1.926812
FAM173B	295	5.725624	366	4.256649	70	2.112323	361	2.56667
UTP4	1276	30.35837	1213	17.29317	306	11.31907	1269	11.05991
S100A14	0	0	0	0	2	0.157314	3	0.05559799
LINC00887	2	0.03559693	7	0.07465631	0	0	28	0.1825587
SNORD115-24	0	0	0	0	0	0	0	0
MIR4458	0	0	0	0	0	0	0	0
TRAPPC6A	20	1.322485	237	9.390637	37	3.803855	279	6.758138
NFATC1	291	3.594884	818	6.055236	711	13.65598	1196	5.412341
LOC101928322	0	0	0	0	0	0	0	0
PRRT3	101	1.432127	297	2.523495	11	0.2425014	1042	5.4124
AHSG	0	0	0	0	1	0.0530047	0	0
ZNF652	339	1.602139	1222	3.46065	149	1.094834	688	1.191108
AFTPH	638	8.477177	719	5.724602	226	4.668748	1032	5.023105
SRPK2	1162	16.55095	919	7.843648	159	3.521075	1882	9.819703
ZNF658	78	1.001649	148	1.138856	34	0.6788308	133	0.6256549
MIR4283-2	0	0	0	0	0	0	0	0
METTL13	1027	18.73927	1292	14.12637	136	3.85818	1503	10.04623
NAGA	822	11.83071	1107	9.547119	107	2.39433	2606	13.73964
CLEC9A	0	0	0	0	3	0.1440007	0	0
SNORD3J	0	0	0	0	0	0	0	0
LOC101927472	0	0	0	0	0	0	10	0.2806375
GRPR	28	0.5600708	18	0.2157463	0	0	1	0.007327349
LINC02116	0	0	0	0	0	0	0	0
SEMA4D	20	0.2317493	20	0.1388687	1126	20.28561	46	0.1952577
ATP8A2	16	0.09177756	0	0	7	0.06242751	1	0.002101254
SDR39U1	206	9.943398	620	17.93268	306	22.96416	983	17.38134
ZBTB44	819	6.405181	1720	8.060498	1178	14.32367	1254	3.592586
MPHOSPH9	425	5.318875	105	0.7874193	60	1.167464	350	1.604578
RGMA	56	0.9820469	962	10.10893	744	20.28517	5966	38.32565
STATH	0	0	0	0	0	0	0	0
TRIP12	5512	29.93324	4117	13.39712	1628	13.7455	5366	10.67474
GIGYF1	859	7.278464	1164	5.909973	380	5.006009	3041	9.438979
ZNF146	2308	32.72623	2123	18.03832	524	11.55189	2465	12.80381
CSRNP2	805	9.214419	943	6.467995	236	4.199964	1791	7.509823
LOC102724219	0	0	0	0	0	0	0	0
BMP7	0	0	0	0	2	0.0413676	3	0.01462016
ABCB8	612	7.006743	666	4.56904	85	1.513022	1791	7.511426
RELA	1449	30.24726	3292	41.17781	394	12.78719	6177	47.23427
HTR1B	0	0	0	0	0	0	0	0
LMNA	32019	829.5052	30485	473.2422	5112	205.9035	144742	1373.624
TMED6	3	0.1711493	3	0.102556	4	0.3547932	6	0.1253912
CEACAM20	0	0	0	0	0	0	0	0
KCNJ13	0	0	0	0	1	0.02310235	0	0
LOC554223	1	0.04242625	0	0	0	0	4	0.06216653
CXCL11	0	0	0	0	2	0.1044163	2	0.02460191
WNT3A	0	0	0	0	0	0	0	0
LOC103611081	105	1.408055	213	1.711574	35	0.7297259	221	1.085637
ADO	772	11.11704	1208	10.42377	163	3.649397	1244	6.562275
MIR548AW	0	0	0	0	0	0	0	0
DDT	680	54.34606	1231	58.95262	250	31.06423	3510	102.761
LOC101928994	0	0	0	0	0	0	1	0.01016276
MIR758	0	0	0	0	0	0	0	0
CAMK1D	59	0.3909526	298	1.183244	83	0.8550897	2082	5.053763
MIR3661	0	0	0	0	0	0	0	0
FAAP20	544	13.05862	1661	23.89208	88	3.284299	3592	31.58616
LINC00939	0	0	0	0	0	0	0	0
SPRR3	0	0	0	0	0	0	0	0
MRPS17	206	18.88396	207	11.37057	97	13.8248	270	9.06675
CTSLP8	0	0	0	0	0	0	1	0.03452482
BRWD1-IT2	3	0.1594453	3	0.09554274	2	0.1652654	11	0.2141634
FIZ1	165	3.326473	489	5.907379	45	1.410503	521	3.847688
LGALS9C	0	0	0	0	7	0.3395199	2	0.02285587
HSPA1B	822	17.49254	1532	19.53556	23116	764.813	5835	45.48666
ZNF385C	2	0.04131493	4	0.04951341	39	1.252573	5	0.03783633
ZNF155	75	1.538053	225	2.764894	8	0.2550712	125	0.9390356
LOC728730	30	0.6391749	59	0.7532452	42	1.391263	105	0.8195016
LOC101928881	0	0	0	0	0	0	0	0
GDAP2	396	6.981	262	2.76764	35	0.9592945	461	2.977045
TYRO3	926	12.50526	480	3.884266	11	0.2309595	1047	5.179532
LOC101927141	0	0	0	0	0	0	0	0
FGD2	0	0	0	0	21	0.5750096	0	0
SPAG6	0	0	0	0	0	0	0	0
HCAR2	0	0	0	0	82	3.31083	0	0
ANO5	0	0	0	0	2124	26.5983	2	0.005901059
BECN1	1318	32.96646	1325	19.85906	601	23.37184	2508	22.97981
LINC01448	0	0	0	0	0	0	0	0
LOC101927762	0	0	0	0	0	0	0	0
LOC650226	0	0	0	0	0	0	1	0.01178442
LOC105371814	0	0	0	0	1	0.1129761	13	0.3460435
BIRC2	2120	27.91278	1727	13.62528	479	9.805375	2585	12.4678
UBE2V2	1508	53.06377	1241	26.16703	341	18.65574	1304	16.80879
CTD-2297D10.2	0	0	0	0	0	0	0	0
MRPS7	650	24.63421	830	18.84904	604	35.58964	1005	13.95254
MYCNUT	0	0	0	0	0	0	0	0
G3BP2	3481	42.32989	3843	28.00267	1582	29.90963	5940	26.46011
OTUD7B	1030	8.610378	754	3.776959	530	6.888463	1180	3.613508
RPS17	7187	553.7581	14041	648.2707	1997	239.228	19988	564.162
PNRC2	1987	44.14101	2441	32.49362	436	15.05887	5795	47.15849
LOC100506498	0	0	0	0	0	0	0	0
MLYCD	122	2.980623	303	4.435838	718	27.27301	358	3.203998
SLC9C1	1	0.01337326	0	0	0	0	1	0.004898909
MRPL10	474	13.39257	1403	23.75358	306	13.44214	1935	20.02758
FAM134A	1784	22.22304	3694	27.57346	209	4.047774	6353	28.99008
CPEB2	465	3.668744	251	1.186654	258	3.164795	2743	7.927792
ENY2	901	16.90022	1141	12.82446	417	12.16088	1570	10.78771
ZC3H13	2342	15.59592	1847	7.370158	401	4.151737	2877	7.018202
TTTY4C	0	0	0	0	0	0	0	0
CFC1	0	0	0	0	0	0	0	0
HTR2C	0	0	0	0	0	0	2	0.008114261
SHISA6	0	0	0	0	6	0.06888714	4	0.0108205
PFDN2	730	60.97749	1007	50.40366	298	38.70119	1459	44.64409
MIR5187	0	0	0	0	0	0	0	0
LOC101927502	0	0	0	0	0	0	1	0.01356673
ACTN1-AS1	0	0	0	0	0	0	1	0.0327957
ITGA5	9671	122.0293	7232	54.68108	422	8.278786	19520	90.2266
GPC2	35	0.7244065	23	0.2852516	1	0.03217924	85	0.6444589
KLC1	3140	67.0068	3062	39.15437	920	30.52379	8510	66.52438
LOC392196	1	0.03724082	1	0.02231542	0	0	1	0.0136421
BTN3A3	171	3.05469	608	6.508194	41	1.138718	2062	13.49341
LOC400706	0	0	0	0	0	0	0	0
LINC00992	0	0	0	0	0	0	0	0
DCX	0	0	0	0	0	0	0	0
HAS2	8096	132.5687	208	2.04089	155	3.946059	971	5.824406
MAN1B1-AS1	31	0.8880503	35	0.6007998	1	0.04453867	57	0.5981536
PIH1D1	413	17.77517	1264	32.59843	253	16.92956	1453	22.90822
LOC643406	33	0.4658288	6	0.05075158	12	0.2633632	70	0.3619699
PCDH10	160	1.018552	33	0.1258819	2	0.01979497	66	0.1539109
MS4A12	0	0	0	0	0	0	0	0
LOC101928622	0	0	0	0	0	0	0	0
TMCO3	2450	42.57473	4381	45.61891	283	7.645988	7269	46.27245
HYPK	445	18.68748	578	14.54469	425	27.74861	1982	30.48993
CXXC4	1	0.0123621	0	0	4	0.07688004	0	0
ME3	82	1.901165	409	5.682184	152	5.479124	1031	8.756423
CFAP43	1	0.009967802	0	0	1	0.01549747	20	0.07302834
LINC01925	0	0	0	0	0	0	0	0
FBN3	0	0	0	0	2	0.01781166	0	0
TVP23B	655	11.75554	1268	13.6366	77	2.148589	1148	7.547533
SIL1	779	21.98698	1636	27.66924	251	11.01446	4586	47.41592
CYB5B	1480	18.51788	1768	13.25555	349	6.789165	2453	11.24318
INSM2	0	0	0	0	0	0	0	0
LOC101927053	0	0	0	0	0	0	0	0
GYPE	54	1.714533	123	2.340147	0	0	30	0.3489276
MRPL24	801	48.48199	972	35.25333	396	37.2653	2820	62.52578
IL10	0	0	0	0	2	0.1023651	9	0.1085338
NR2E1	0	0	0	0	0	0	0	0
HLA-F-AS1	13	1.011826	82	3.82439	5	0.6050537	130	3.706533
GJA9-MYCBP	0	0	0	0	0	0	1	0.007558532
LRRC39	18	0.5306663	10	0.1766586	2324	106.5238	30	0.3239905
ISPD-AS1	0	0	0	0	0	0	1	0.00871545
SYNDIG1	21	0.5393497	14	0.2154592	1	0.03993123	113	1.063143
PNP	765	16.94526	293	3.889022	731	25.17478	1351	10.96237
PACRGL	282	2.473867	215	1.13019	43	0.5864854	514	1.651781
DCTN5	1885	13.60518	1135	4.908792	187	2.098437	2092	5.531165
KRTAP12-3	0	0	0	0	0	0	0	0
SPATA1	1	0.02488481	3	0.0447344	0	0	8	0.07292668
MIR3649	0	0	0	0	0	0	0	0
RFX3	55	0.3162974	138	0.4755518	102	0.9119992	137	0.2886127
RGS12	426	3.661059	358	1.843597	129	1.723647	1185	3.73059
B9D1	174	8.920707	772	23.71664	36	2.869551	1429	26.83764
LOC388282	0	0	0	0	0	0	0	0
MIR3135B	0	0	0	0	0	0	0	0
EMC8	627	17.99999	842	14.48448	104	4.641941	1286	13.52408
HTR3C	0	0	0	0	0	0	0	0
MIR519A1	0	0	0	0	0	0	0	0
RGMB-AS1	213	5.626849	35	0.554038	1	0.04107212	214	2.070911
PCDH8	0	0	0	0	2	0.04492263	0	0
ANKFY1	2214	16.02506	2405	10.43093	312	3.511059	4060	10.7649
KRTAP10-9	0	0	0	0	0	0	1	0.01564062
OLA1	1769	22.12355	1304	9.772156	617	11.99702	2295	10.51409
MAS1	0	0	0	0	0	0	0	0
LOC440910	0	0	0	0	0	0	0	0
MIR892B	0	0	0	0	0	0	0	0
PKP4	861	9.878616	932	6.407591	153	2.729266	1814	7.624165
GPS1	1191	30.55956	1954	30.04318	834	33.27077	3292	30.94263
TNP1	0	0	0	0	0	0	0	0
UBL4B	0	0	0	0	0	0	0	0
ARRDC1-AS1	124	5.635356	282	7.679531	72	5.087373	500	8.323994
MIR5189	0	0	0	0	0	0	0	0
MIR6777	0	0	0	0	0	0	0	0
PKD2	3051	32.21408	5739	36.30994	82	1.346105	4376	16.92555
MIR548AG1	0	0	0	0	0	0	0	0
TUBB3	4440	130.3959	765	13.46258	4	0.1826427	12932	139.1261
LOC646903	16	0.436878	10	0.1636161	162	6.877279	30	0.3000706
TRO	398	12.84976	694	13.42633	120	6.023581	1049	12.40651
KCNG3	1	0.01402374	0	0	0	0	0	0
LINC00337	1	0.03269925	0	0	0	0	1	0.01197843
TMEM62	264	6.700175	225	3.421768	64	2.525362	333	3.095911
PRAMEF7	0	0	0	0	0	0	3	0.03782662
TAS2R46	1	0.0576632	0	0	1	0.08965204	2	0.0422465
C22orf39	142	3.851797	446	7.249295	642	27.07519	751	7.462374
KCNJ18	11	0.2683779	0	0	53	2.010441	31	0.2770625
MIR3613	0	0	0	0	0	0	0	0
KLF4	809	15.02739	1939	21.58234	1706	49.26918	19556	133.069
MEGF6	679	4.894822	790	3.412559	112	1.255297	12789	33.7727
RNF217-AS1	0	0	12	0.07218467	5	0.07803856	19	0.06987043
EPS8L1	4	0.09741467	0	0	5	0.1893197	15	0.133819
CWF19L2	295	4.824611	299	2.930201	100	2.542738	393	2.354479
MT4	0	0	0	0	0	0	0	0
LINC02081	0	0	0	0	0	0	0	0
ZNF689	205	3.444076	447	4.499997	50	1.306021	224	1.37857
SNORD2	0	0	0	0	0	0	0	0
GUSBP9	13	1.142866	6	0.3160742	8	1.093461	48	1.545807
LMNB2	8069	93.1771	2074	14.35106	243	4.362719	4688	19.83075
XXYLT1-AS1	0	0	0	0	0	0	0	0
ROBO4	56	0.8270723	6	0.05309976	114	2.617711	189	1.022538
TIMP1	13565	794.1564	65520	2298.508	279	25.39521	143955	3087.273
MIR4417	0	0	0	0	0	0	0	0
TCL1B	0	0	0	0	0	0	0	0
ANGPTL1	21	0.3175867	530	4.802913	343	8.064891	607	3.362743
SNORA7B	0	0	0	0	0	0	0	0
TEX22	1	0.02085833	13	0.1624833	0	0	9	0.06876764
ZASP	18	1.380947	84	3.861621	18	2.147032	78	2.192104
MIR6511A1	0	0	0	0	0	0	0	0
SNORA99	0	0	0	0	0	0	0	0
NPHP4	253	2.889177	1044	7.143976	15	0.2663215	905	3.785857
OR4L1	0	0	0	0	0	0	0	0
HNMT	188	13.64254	2247	97.70712	14	1.579526	1349	35.86008
HLA-DMA	29	1.382379	97	2.770683	62	4.594966	382	6.670441
TINAG	0	0	0	0	1	0.04621752	0	0
PPCS	565	14.3734	1330	20.27443	162	6.407484	1531	14.26751
NEDD8	737	63.23669	1405	72.23769	304	40.55428	2105	66.16309
CD164	9223	165.3074	14749	158.4049	1136	31.65628	20223	132.7785
IQCJ	0	0	0	0	0	0	0	0
GNA14-AS1	0	0	0	0	0	0	0	0
CNN2	4900	107.1661	16864	221.0079	505	17.17173	7860	62.97176
CLDN23	50	1.373637	170	2.798573	4	0.1708533	1737	17.4809
TTLL7	160	2.352051	22	0.1937918	95	2.17126	204	1.098548
LINC00880	0	0	3	0.04781876	0	0	10	0.09744357
TP53BP1	1801	15.53762	1369	7.077177	191	2.561919	3450	10.90315
PRPF4B	1953	13.99801	1286	5.523201	560	6.240415	2015	5.290553
GNG2	939	12.97155	640	5.297757	184	3.951895	1165	5.895411
SH3PXD2B	4127	142.1437	5231	107.9602	45	2.409723	15853	200.0168
RRAGB	207	5.2288	690	10.444	77	3.024014	603	5.579702
FAM197Y5	0	0	0	0	0	0	0	0
RNPS1	1992	52.21141	2758	43.31678	887	36.14607	3644	34.98779
CAMTA1	300	16.26697	533	17.31803	186	15.6805	733	14.55967
RAD51	435	10.86523	84	1.25723	1	0.03883391	161	1.473118
KCNA3	55	0.4635349	3	0.0151505	6	0.0786199	0	0
LOC101927550	27	0.4258597	71	0.6710379	14	0.3433146	57	0.3293363
PSMG3	259	17.85262	458	18.91705	31	3.322196	1213	30.62844
ZNF714	127	2.507585	37	0.4377635	15	0.4604735	81	0.5858669
CERS6	707	5.553556	521	2.45231	280	3.419568	1345	3.870224
LOC100129940	60	0.6783906	209	1.415992	0	0	875	3.624087
FIGNL1	763	3.788983	141	0.4195688	47	0.3628753	181	0.3292598
ATP1B4	0	0	0	0	1228	21.45112	0	0
ALG14	160	7.843039	192	5.639641	17	1.295611	367	6.590107
SPRR1A	0	0	0	0	0	0	0	0
GPRIN3	2	0.016885	1	0.005058912	15	0.1968901	2	0.006185335
MAPK14	1607	19.79743	1790	13.21393	547	10.47712	2413	10.88961
GNL1	1350	9.153641	2759	11.2098	234	2.46682	5222	12.97057
TIMM29	212	8.143894	284	6.537332	73	4.359941	436	6.135427
EDNRB-AS1	0	0	7	0.09252959	0	0	0	0
IFT74-AS1	0	0	0	0	0	0	0	0
TMEM243	327	14.83583	1032	28.05626	13	0.9169993	924	15.35671
WNT5B	2368	57.1247	1893	27.36395	11	0.4125688	2516	22.23386
GABARAPL3	0	0	0	0	0	0	0	0
WSCD1	14	0.128977	0	0	206	2.950616	6	0.02024871
LOC102724659	0	0	0	0	0	0	1	0.01051639
XXYLT1-AS2	0	0	0	0	0	0	1	0.02311132
CTNNB1	6626	109.1311	7600	75.00613	1097	28.09088	10521	63.47699
TTTY23B	0	0	0	0	0	0	0	0
HLA-DPB2	0	0	0	0	1	0.1035732	0	0
LOC102723886	0	0	0	0	0	0	14	0.4003271
MIR8068	0	0	0	0	0	0	0	0
TSPEAR-AS2	0	0	0	0	0	0	20	0.4046267
TARS2	432	9.656843	461	6.175018	282	9.800811	1047	8.57354
CD7	2	0.08359591	24	0.6011075	7	0.4548985	91	1.393344
C11orf98	544	44.74381	563	27.74779	72	9.20721	1232	37.1199
FAM9A	0	0	0	0	0	0	0	0
LOC101805491	0	0	0	0	0	0	0	0
KRTAP6-1	0	0	0	0	0	0	0	0
GPR37	0	0	0	0	13	0.2841136	3	0.01544794
MIR648	0	0	0	0	0	0	0	0
IQGAP3	1738	15.40042	7	0.03716779	1	0.01377667	1367	4.437244
ZAN	0	0	0	0	1	0.009935223	1	0.002340875
PCBD1	237	18.85689	1190	56.73547	286	35.3793	1935	56.39814
LOC401442	0	0	0	0	0	0	0	0
BMPR1B	130	1.277764	69	0.4063894	35	0.5348559	803	2.891245
FHL2	3561	101.7937	4790	82.04843	691	30.7106	5443	56.99664
PEX10	441	11.4028	1113	17.24463	177	7.115536	1405	13.30795
NAALAD2	17	0.2943672	161	1.670522	20	0.5384333	63	0.3996162
MAGEE2	0	0	0	0	0	0	0	0
MIR2052	0	0	0	0	0	0	0	0
TUSC2	385	12.26028	1044	19.92168	252	12.47675	1394	16.26164
LINC01720	0	0	0	0	0	0	0	0
TSPAN10	93	3.046604	214	4.200807	0	0	532	6.384203
BTRC	510	4.493864	628	3.315853	168	2.30155	877	2.830814
SLC6A6	768	6.299383	2610	12.82813	500	6.376292	3556	10.68466
ZBTB21	853	6.716142	409	1.929657	234	2.864495	2567	7.403869
ZDHHC7	2208	36.17719	3619	35.53122	457	11.64162	8709	52.27163
LINC01530	1	0.03152662	30	0.5667409	2	0.09803221	23	0.265624
ITGB8	454	2.773904	370	1.354638	5	0.04749709	204	0.4565915
HMGN5	67	1.690025	88	1.330108	41	1.607917	262	2.420927
LOC390705	0	0	0	0	0	0	0	0
MAGOHB	416	8.033396	251	2.90446	29	0.8706934	561	3.968539
THAP9	66	0.905209	58	0.4766711	103	2.19636	85	0.4270571
MTUS2-AS1	0	0	0	0	0	0	0	0
ZRSR2	112	3.974983	404	8.591806	107	5.904219	644	8.372692
RRM1	3580	73.95372	1036	12.82397	427	13.71407	1761	13.32596
SBDSP1	745	46.94706	1284	48.48451	485	47.51769	1954	45.10646
LEO1	898	22.00953	920	13.51164	67	2.553116	1718	15.4248
PHF3	1636	11.02178	1522	6.144254	620	6.494142	2351	5.802074
OR5M11	0	0	0	0	0	0	0	0
MIR4486	0	0	0	0	0	0	0	0
ARHGAP42	141	1.591199	59	0.3989727	61	1.070278	161	0.6655691
INTS5	636	10.38254	832	8.138709	59	1.497476	1373	8.210675
PPP2R2B	1	0.02392984	0	0	1	0.037205	43	0.3769383
ADH7	0	0	0	0	0	0	174	1.626149
LINC01614	4	0.0988512	68	1.006971	0	0	39	0.3530601
OLFM2	218	5.865849	1563	25.20109	4	0.1673385	1254	12.36044
FAM168B	4134	42.57597	4359	26.9009	799	12.79388	5934	22.3874
MIR659	0	0	0	0	0	0	0	0
ZBTB20-AS4	0	0	0	0	0	0	1	0.02910315
SMG1P6	19	0.3253221	36	0.3693587	20	0.5324163	35	0.219528
ERV3-1-ZNF117	122	1.185229	100	0.5821414	47	0.7099077	351	1.249142
CTSL	8604	294.0757	14226	291.3583	909	48.30411	92114	1153.311
ZNRF2P1	33	0.870051	44	0.6951352	14	0.5738788	118	1.139659
GLYCAM1	0	0	0	0	0	0	0	0
SEMA3F	109	1.793593	329	3.243987	71	1.816424	1054	6.353309
LOC101928402	0	0	0	0	1	0.2557558	0	0
DPY19L2P1	3	0.0571714	0	0	0	0	0	0
EXOC3-AS1	54	2.185544	93	2.255458	21	1.321437	214	3.172792
RASA2	977	9.294547	1222	6.966117	156	2.307383	814	2.836744
BRCC3	571	10.72911	406	4.571299	129	3.76859	542	3.730689
CCDC185	0	0	0	0	0	0	0	0
EFCAB9	0	0	0	0	0	0	0	0
CCT6P1	61	1.85234	47	0.8552139	15	0.7081801	36	0.4004567
TTLL12	1139	18.05525	971	9.223268	98	2.415278	1698	9.860057
SLTM	1855	27.53326	1467	13.04757	531	12.25377	3245	17.64373
CCDC138	116	2.582277	23	0.3068023	10	0.3461038	31	0.2527951
ORAI1	350	12.49625	695	14.86902	311	17.26369	946	12.37271
SNORD116-25	0	0	0	0	0	0	0	0
PHAX	1385	20.39909	1193	10.52901	183	4.190574	1548	8.352068
PCNX3	1358	11.09125	1729	8.46178	96	1.219027	2811	8.410149
MIR1184-2	0	0	0	0	0	0	0	0
HNRNPF	5379	109.5967	6015	73.43741	895	28.35178	7435	55.49308
OCLM	0	0	0	0	0	0	11	0.2444467
INCA1	13	0.5040839	22	0.5111732	19	1.145446	43	0.6107873
SLFNL1	3	0.08571142	4	0.06847993	2	0.08884006	2	0.02093194
OR13A1	0	0	0	0	0	0	0	0
TMEM222	589	17.87559	1948	35.42583	128	6.039716	2063	22.9354
STPG2	1	0.03242248	0	0	0	0	0	0
NCAPG2	2068	27.20809	250	1.97094	47	0.9614059	876	4.221955
MGAT4B	3618	78.77454	7248	94.56303	154	5.21314	15312	122.1269
UBE2I	2484	46.57654	4260	47.86424	423	12.33154	6753	46.38467
IDH3A	850	17.10423	755	9.103687	709	22.18156	1021	7.526139
GPR26	0	0	4	0.01247446	0	0	8	0.01525204
GOLGA6L2	0	0	0	0	0	0	0	0
KRTAP19-4	0	0	0	0	0	0	0	0
CNTFR-AS1	0	0	0	0	0	0	0	0
IBA57-AS1	1	0.08908103	0	0	0	0	4	0.1305291
ILF3	6318	55.46144	4121	21.67704	1862	25.41281	9441	30.35929
LINC01983	0	0	0	0	0	0	0	0
PACSIN2	1907	31.23588	1514	14.85986	282	7.181473	1995	11.97038
LINC01669	0	0	0	0	0	0	0	0
LAIR1	1	0.01968678	3	0.03539009	35	1.071283	0	0
FGB	0	0	0	0	0	0	0	0
NTN5	0	0	8	0.1345935	0	0	12	0.1234217
CUX1	1352	23.91273	1502	15.91873	792	21.77906	4064	26.33105
MTFP1	75	3.848812	107	3.290297	18	1.436149	82	1.541492
CA6	0	0	0	0	0	0	0	0
MIR548T	0	0	0	0	0	0	0	0
GTF2H2C	67	1.706885	55	0.8396111	12	0.4753049	146	1.362525
DLGAP3	2	0.02781472	6	0.05000136	1	0.02162251	2	0.01018912
PTAFR	2	0.02610211	5	0.03910222	133	2.698725	8	0.03824702
HTRA3	306	6.458006	3191	40.35429	260	8.531233	4296	33.21264
TNC	49027	305.7163	57160	213.5804	73	0.7077299	63753	145.6283
TMUB2	601	16.76883	1515	25.32951	197	8.545864	2687	27.46363
TEKT5	0	0	4	0.07988616	0	0	4	0.04883685
ATP2B2-IT2	0	0	0	0	0	0	0	0
TBX18-AS1	1	0.09408206	0	0	0	0	0	0
SNORA87	0	0	0	0	0	0	0	0
MIR6825	0	0	0	0	0	0	0	0
MIR1303	0	0	0	0	0	0	0	0
UBASH3A	0	0	0	0	0	0	0	0
HSP90B1	23154	433.8485	21854	245.3742	979	28.52044	60942	418.3028
TTTY14	25	1.849199	0	0	0	0	0	0
CR1	0	0	0	0	444	3.714541	0	0
SLC10A6	0	0	13	0.2781256	3	0.1665308	48	0.6277909
MSC	190	4.950966	1661	25.93533	106	4.294411	1044	9.965494
LRRC43	0	0	1	0.01586874	0	0	66	0.6402692
HSD3B2	1	0.03000939	2	0.03596442	0	0	0	0
SEPSECS	218	2.070972	192	1.092962	53	0.7828076	270	0.9396011
SRCIN1	0	0	0	0	1	0.01182644	4	0.01114589
BMF	44	0.5377343	699	5.118917	13	0.247013	750	3.357673
FRMD6	17893	197.8033	11208	74.24452	113	1.942184	8261	33.45377
TBC1D31	189	3.151574	171	1.708629	14	0.3629569	180	1.099513
CDC42BPG	3	0.03257346	0	0	5	0.08440615	34	0.1352333
AGAP3	1142	17.25607	2805	25.3977	235	5.520838	4875	26.98437
PTPN1	1055	15.87882	752	6.782185	557	13.03414	2435	13.42539
SLC25A19	83	2.684573	161	3.12039	29	1.458333	218	2.582948
DNAJB12	947	15.8801	2001	20.10649	350	9.124996	2909	17.86936
RASA4CP	4	0.1404762	11	0.2314841	12	0.6552173	15	0.1929727
ZNF488	4	0.05828997	4	0.03492849	0	0	6	0.03202928
PRDM15	178	1.432623	140	0.6751897	74	0.9259873	305	0.8992361
TXNDC15	1109	16.12147	2720	23.69342	230	5.198311	5749	30.61452
RPP21	65	6.191369	111	6.335518	21	3.109954	220	7.676407
FABP5	935	68.59239	122	5.363028	195	22.24131	1545	41.51976
DOK6	353	2.127951	414	1.495454	3	0.02811704	151	0.3334463
FAM25C	0	0	0	0	0	0	0	0
ETFA	1284	50.85434	1981	47.01467	1421	87.50211	2001	29.03168
KIAA0100	5077	171.6665	5327	107.9312	1226	64.45111	10951	135.642
MIR6780B	0	0	0	0	0	0	0	0
CRADD	102	3.90152	297	6.807318	119	7.076884	315	4.413735
NSUN5P2	42	1.27466	115	2.09136	12	0.5662234	243	2.701553
PAPOLG	378	2.744506	587	2.553856	59	0.6660178	428	1.138356
NIPAL4	3	0.04993182	0	0	21	0.5434216	0	0
ATP2B3	0	0	4	0.0195523	1	0.01268275	8	0.02390584
EIF3A	10350	104.6253	5826	35.29008	2487	39.0871	11330	41.95544
LOC441666	5	0.0402543	21	0.1013089	0	0	22	0.06488241
SNORD116-7	0	0	0	0	0	0	0	0
C16orf47	1	0.04103043	0	0	0	0	22	0.330667
